Time,TS_CMpart,TS_CMtotal,TD_ID
2.550344139650873,5.3866118060913895,6.632526780137082,7.586732228447423
2.5663840399002495,5.898780396364972,7.1835606661099325,7.767079834998252
2.582423940149626,6.40223503706482,7.725294239826107,8.43410637588226
2.5984638403990026,6.871245676752932,8.22961188718483,8.929407244941393
2.6145037406483795,7.306971632983312,8.698526750082454,9.318712889891497
2.630543640897756,7.708863082769584,9.13106215211921,9.717228653596347
2.6465835411471326,8.03560097521175,9.482801090215109,9.989018459980999
2.662623441396509,8.31218853229292,9.780814854834686,10.334630385913709
2.6786633416458856,8.522026968730227,10.006902995773737,10.498724820305531
2.694703241895262,8.67380489853446,10.170298154227424,10.899092096107447
2.7107431421446386,8.767571713301638,10.271547392168667,11.421993542609806
2.726783042394015,8.828130557728183,10.337163384061421,11.838874837066642
2.7428229426433917,8.83976243021699,10.350014408236303,12.307727161056254
2.758862842892768,8.82616416599277,10.335601299365289,12.883149403304113
2.774902743142145,8.78837696713631,10.295033119539772,13.888595069438285
2.7909426433915216,8.742768174681526,10.245726804701507,14.835531642670134
2.806982543640898,8.680856980020383,10.17869309196339,15.234251784994079
2.8230224438902747,8.619584196522156,10.11240719999298,15.705502565827036
2.839062344139651,8.558315241993999,10.045442620717049,16.487372033210466
2.8551022443890277,8.497261747556971,9.97839838992054,16.95188471184388
2.8711421446384042,8.453451506355139,9.929832053502148,17.344289083588613
2.8871820448877807,8.418038539112274,9.890155542085115,17.564718854348722
2.9032219451371573,8.407905210267161,9.877090121618743,17.37655613168187
2.9192618453865338,8.422843259956197,9.891202697195377,17.491140904823258
2.9353017456359107,8.462451332848627,9.931180845918155,17.756063362536583
2.9513416458852872,8.544036926749502,10.01671285995299,17.97138663896688
2.9673815461346638,8.666575357359822,10.145877670664504,18.38811708363296
2.9834214463840403,8.83887946628684,10.328550849825705,18.764676353559093
2.999461346633417,9.043855410264614,10.545902178968031,19.256662586086446
3.0155012468827933,9.298513982245549,10.816783744096861,20.373477716783288
3.03154114713217,9.57777665644444,11.11401167987268,21.42546346249196
3.0475810473815463,9.881743048938752,11.438048465173981,21.89008835882825
3.063620947630923,10.19375701550422,11.770982325056202,22.411101429211186
3.0796608478803,10.4889550466315,12.085774272140418,22.759036770893278
3.0957007481296763,10.767428024783765,12.382712997570895,22.80246012812301
3.111740648379053,11.004747492121858,12.63616831468668,22.601249126477068
3.1277805486284294,11.208408057902629,12.85339507284712,22.051094789854726
3.143820448877806,11.370841561314975,13.027092955875045,21.776775467332087
3.1598603491271824,11.491413254722133,13.155960593866059,21.193416039981976
3.175900249376559,11.587249794170301,13.259010134677526,20.435778541611874
3.1919401496259354,11.657943820639211,13.335587371499589,20.42625176817734
3.207980049875312,11.711205279943858,13.393675922887196,20.434091124015964
3.2240199501246884,11.76406229211646,13.451400845008417,20.340605330349266
3.2400598503740654,11.808798140765573,13.5011397196676,20.60485889968225
3.256099750623442,11.860773460388073,13.559460008477814,21.171138797765007
3.2721396508728184,11.912000330527636,13.616408490385105,21.684166950381876
3.288179551122195,11.962486525359964,13.672792203813525,22.190839458079623
3.3042194513715715,12.012551886867914,13.728979061889985,22.909675289438443
3.320259351620948,12.037202587363092,13.758366686425413,23.349609734658575
3.3362992518703245,12.052187638138001,13.77670206340185,23.529266018438562
3.352339152119701,12.033582590840902,13.758840957593563,23.73315586695558
3.3683790523690775,11.990127341502129,13.714798620057456,24.218208677204238
3.384418952618454,11.929168266082753,13.65133879554239,24.564571031348123
3.400458852867831,11.859081906631724,13.577478498942902,24.950645586416538
3.4164987531172075,11.772906420115492,13.48649709481582,25.560593949466085
3.432538653366584,11.686921587567497,13.395634904958019,26.148119913107774
3.4485785536159606,11.60992160470084,13.31381341458548,27.32889888762182
3.464618453865337,11.542421764664589,13.241873339970144,28.370822508425185
3.4806583541147136,11.476396643609354,13.171378777565018,29.08085839243904
3.49669825436409,11.428435652951023,13.11981217934128,30.304233854567713
3.5127381546134666,11.375133239820698,13.062399856808188,31.084473908715452
3.528778054862843,11.33178241920072,13.015443592580901,31.717441585574914
3.5448179551122196,11.281665069079052,12.961227049129219,32.69509988371278
3.5608578553615966,11.224044909137879,12.898556012326829,32.783048517420355
3.576897755610973,11.164616461456799,12.833494882652316,32.96524682307635
3.5929376558603496,11.087744750973572,12.749836207745005,32.98263646419061
3.608977556109726,11.015202177846328,12.67012044180584,32.07112206536484
3.6250174563591027,10.938892918881304,12.585825857582485,31.82886130291029
3.641057356608479,10.867237587591166,12.506271831546814,31.0010911070361
3.6570972568578557,10.834020987379771,12.467948985768832,29.630029522130833
3.673137157107232,10.831156163402271,12.462006386500999,28.974681632295564
3.6891770573566087,10.884639247373732,12.516061054410956,28.191507629738858
3.7052169576059852,11.012287947725062,12.650456649394577,27.66260829723529
3.721256857855362,11.222032814205825,12.872951790289388,27.65699173435926
3.7372967581047387,11.52322877407271,13.19358029654355,27.73514299443431
3.7533366583541152,11.907199103942157,13.603159301201032,27.64026969855584
3.7693765586034917,12.375218626610504,14.104084040384395,27.753808010778513
3.7854164588528683,12.90108664822463,14.666699218449581,28.131732016737654
3.8014563591022448,13.476695240534744,15.283264900609664,28.38320209457282
3.8174962593516213,14.077666083041072,15.927248498427304,28.298868163751504
3.833536159600998,14.703312014721329,16.597987220073193,28.357213222042486
3.8495760598503743,15.329624547618076,17.270767396344826,28.525635500437318
3.865615960099751,15.938729476795677,17.924446089927777,28.252555938273414
3.881655860349128,16.530991516449117,18.56088522389463,28.072840361273276
3.8976957605985043,17.09868075557774,19.171383070389517,28.092383880574
3.913735660847881,17.640695086784923,19.754386097575544,28.039350487106887
3.9297755610972573,18.15961159359222,20.313385203601282,28.160356308364626
3.945815461346634,18.66181355489437,20.854010011708894,28.792834694008803
3.9618553615960104,19.142137768036545,21.372217923139562,29.086429890932028
3.977895261845387,19.609040530607977,21.876552415564984,29.021311594539245
3.9939351620947634,20.072194798103197,22.376986883491956,29.743860794269803
4.00997506234414,20.51398757335836,22.85384811147482,30.576799564723103
4.026014962593517,20.970959155265646,23.348466323802803,31.046487618864752
4.042054862842893,21.40584339484756,23.818188845555795,31.639217508002453
4.05809476309227,21.829529716205737,24.277076878247914,32.479511805401394
4.074134663341646,22.244895091265025,24.72588523453696,33.11229335009318
4.090174563591023,22.644197423269038,25.157585100106726,33.73129365876358
4.1062144638403995,23.031574523969876,25.576673143324825,34.77504407138416
4.122254364089776,23.402971986856944,25.977505074227338,35.831149918828
4.1382942643391525,23.748877694926453,26.350332237687642,36.78598515660438
4.154334164588529,24.058866400424808,26.683680464369726,37.7769041092805
4.1703740648379055,24.342564535029375,26.98820767408436,38.45283488163869
4.186413965087282,24.585869550993376,27.249299266552793,38.773911556969125
4.2024538653366585,24.79321920681899,27.47085318166844,39.28740047174337
4.218493765586035,24.960544543229137,27.648704749633456,39.563200024015295
4.234533665835412,25.101956549349516,27.79943566189083,39.52853668795069
4.250573566084788,25.22852456934057,27.93402942459379,39.68281183899302
4.2666134663341655,25.34891018907714,28.061199401189146,39.728808694849256
4.282653366583542,25.47343023191842,28.19392127925123,40.098874692875704
4.2986932668329185,25.613358146934083,28.342198212644544,40.87569344325562
4.314733167082295,25.774893441192418,28.512832932944328,41.31503722578143
4.3307730673316716,25.96132554506799,28.710748396510564,42.063713537502515
4.346812967581048,26.16965211212446,28.93117570532784,43.26092379010888
4.362852867830425,26.404015149548574,29.178489190015405,44.13609408072177
4.378892768079801,26.663836338663312,29.452857578346666,45.119068219609154
4.394932668329178,26.933145998911858,29.73695682852515,46.11790907514949
4.410972568578554,27.21985201531591,30.039140126723336,46.985598417476936
4.427012468827931,27.517187236821478,30.352545790327735,47.86883700143097
4.443052369077307,27.810458285767428,30.661874217295427,48.41923102431355
4.459092269326684,28.099972365323392,30.96710993579049,49.215092624669175
4.47513216957606,28.38921919350924,31.27248584363134,49.92293154102505
4.491172069825437,28.669368378050827,31.56874046380617,50.31763653507365
4.507211970074813,28.951570297132502,31.868027733867024,50.94456638701991
4.52325187032419,29.22390756753264,32.1563397891105,51.777973450021804
4.539291770573566,29.483940531415747,32.43325027947368,52.44295663732885
4.555331670822943,29.728561858815063,32.694880108173294,52.853833929960366
4.571371571072319,29.950864784503924,32.933280572769334,52.893099469119235
4.587411471321697,30.14168833704472,33.13842923458776,52.531261458858864
4.603451371571073,30.310464639272656,33.32174000850085,52.29580397357301
4.61949127182045,30.44934619696065,33.47401480003684,51.86107797199923
4.635531172069826,30.580187108205,33.61775049505342,51.47134729047496
4.651571072319203,30.70612104991403,33.75826789531203,51.21198283308139
4.667610972568579,30.848387240692865,33.91556063153447,50.69035779413718
4.683650872817956,31.00779967105443,34.09285802786147,50.70127000193359
4.699690773067332,31.2080826036431,34.3146394809671,50.89456409621084
4.715730673316709,31.456264711239367,34.58682769657587,50.92743498034401
4.731770573566085,31.77935658135031,34.94012681660683,51.623071602918905
4.747810473815462,32.14160169331046,35.335735558908894,52.324431552615536
4.763850374064838,32.57475440995461,35.806390828456564,53.29493206419848
4.779890274314215,33.049446601197516,36.322324733066104,54.05882252125266
4.795930174563591,33.571673107022534,36.889261281743316,54.65607269381309
4.811970074812968,34.117742693307534,37.481613393185185,55.69939047525839
4.828009975062344,34.68762610120666,38.099338840754584,56.2811988776759
4.844049875311721,35.26527387857253,38.72516241744246,57.014554608350274
4.8600897755610974,35.82632545342805,39.333451106898444,57.557426098632526
4.876129675810474,36.38711829661018,39.94107859206365,57.72037319086023
4.8921695760598505,36.92410469816473,40.52245029275469,58.065829273999476
4.908209476309228,37.42791682011158,41.06819626035549,58.04819560758075
4.924249376558604,37.907384099110295,41.58771955261075,57.866810084756416
4.940289276807981,38.36154667841311,42.07906671466143,57.95938000371625
4.956329177057357,38.799103683754,42.55199770781762,58.085585594571384
4.972369077306734,39.21251790609896,42.998730527265025,58.206827770772804
4.9884089775561105,39.62350596351025,43.44222178031304,58.44009427802776
5.004448877805487,40.03349620192746,43.88333156635024,58.812078723544346
5.0204887780548635,40.442965185047214,44.32370150055993,59.062991077937205
5.03652867830424,40.85749718164899,44.767829364454045,59.55606760207874
5.0525685785536165,41.28001239786905,45.22036977333022,60.515712308787464
5.068608478802993,41.709091955021115,45.67919444632267,61.07874704903043
5.0846483790523695,42.15305569399947,46.153101415226615,61.63180692751717
5.100688279301746,42.602897946603655,46.63257075156397,62.79683482160043
5.116728179551123,43.05431234242487,47.115183203647014,63.719980624840396
5.132768079800499,43.518817647821024,47.6099632810505,64.41774596511955
5.148807980049876,43.983524079564326,48.10507780979022,65.23672171681075
5.164847880299252,44.439447801708944,48.59132288028273,66.11724234007315
5.180887780548629,44.8959830466185,49.07919377848107,67.21317034643117
5.196927680798005,45.345005185985215,49.5598966860301,67.93280846353619
5.212967581047383,45.786729980850346,50.03349025814999,68.44391612598723
5.229007481296759,46.21351755791239,50.49284726070924,69.1258891100543
5.245047381546136,46.624859446074424,50.93602963938282,69.76794035153375
5.261087281795512,47.01329599417665,51.35695841028959,69.97205911741497
5.277127182044889,47.3941935291618,51.770399656941436,70.08117710230543
5.293167082294265,47.75410183328178,52.16375667750928,70.27549506279357
5.309206982543642,48.106644938353725,52.551475853598575,70.27328036077934
5.325246882793018,48.45409378558283,52.93497496665996,70.5147755432045
5.341286783042395,48.80138089104398,53.31939639964336,70.26189840232219
5.357326683291771,49.15932115884518,53.717766578401296,69.51217457010435
5.373366583541148,49.52413032762109,54.12283824618845,69.54518897131265
5.389406483790524,49.91460906768591,54.55717990939899,69.87990745528927
5.405446384039901,50.336818881551395,55.02580063513818,69.80316722147155
5.421486284289277,50.79926448719861,55.53788493688925,69.65270748187069
5.437526184538654,51.30295320932905,56.09557718221322,69.69044167019487
5.45356608478803,51.85258198888475,56.70121306644393,70.1485266427969
5.469605985037407,52.452562937255315,57.361248529976734,70.79182465854264
5.485645885286783,53.096628047854885,58.067582530361065,71.44061885739549
5.50168578553616,53.78043516421922,58.816759342040484,71.86358304922723
5.517725685785536,54.50492207300139,59.60984926911978,72.26944170514874
5.533765586034914,55.260449838097706,60.43568579892077,73.17868687776851
5.54980548628429,56.04783327684554,61.29531167514324,74.08293996210158
5.565845386533667,56.8597436606482,62.18219304029925,74.88933466660242
5.581885286783043,57.68741888736875,63.0854674586084,75.66818849377806
5.59792518703242,58.52259654606148,63.997466601717825,76.61095593204816
5.613965087281796,59.359423814485616,64.91262329592725,77.56877286010572
5.630004987531173,60.18746557441811,65.81843638465617,78.13189419434632
5.646044887780549,61.008314863790424,66.71660221925917,78.4768051531772
5.662084788029926,61.81531405510164,67.60215102839967,78.42357802606895
5.678124688279302,62.607048300057976,68.4713693881661,78.35546345570019
5.694164588528679,63.38340642035388,69.32558777638857,78.34209254865112
5.710204488778055,64.16619557503756,70.18658338564566,78.12385653095181
5.726244389027432,64.94260081866922,71.0423628594454,77.67993969092421
5.7422842892768085,65.75694848487376,71.93621509609855,77.22506321977393
5.758324189526185,66.60337762498615,72.86707696172446,77.06630569090933
5.7743640897755615,67.5118096572911,73.8612695914624,76.65393322852405
5.790403990024938,68.4936831363862,74.9345652596587,76.50289767407776
5.8064438902743145,69.55654698419978,76.09294246938222,76.82861061314364
5.822483790523691,70.73626335109708,77.37347533160661,77.10420054349099
5.8385236907730675,72.00541483249516,78.74888364713343,77.46976847106181
5.854563591022445,73.39396346955245,80.25008350862531,77.47205071410586
5.8706034912718215,74.90538983126459,81.88095549694374,77.5313275182032
5.886643391521198,76.51715152938377,83.61798716333897,77.99861269845209
5.9026832917705745,78.2316633976382,85.46497581191079,77.82505445048494
5.918723192019951,80.05514897439141,87.42702556671728,77.00039405905497
5.9347630922693275,81.96695492081489,89.48377363996408,76.29682464485607
5.950802992518704,83.99196037024076,91.66326043967294,75.4229359590697
5.9668428927680806,86.12359560823563,93.9612105620413,74.21559430722846
5.982882793017457,88.3724180703084,96.38594042687612,72.78596205047025
5.998922693266834,90.7329571587076,98.93559718780908,70.80829563163871
6.01496259351621,93.22828995839674,101.63628845441171,68.75769320513389
6.031002493765587,95.85033064108679,104.48256799594402,66.53439064117873
6.047042394014963,98.62393176991891,107.49676275057753,63.81006498072088
6.06308229426434,101.55205377112182,110.69160591032865,61.2443878923688
6.079122194513716,104.68024844213058,114.11135394833506,58.93233670618912
6.095162094763093,108.01232044620276,117.76422010508244,56.63697299761315
6.111201995012469,111.59338392220025,121.69971813460377,54.825729465128994
6.127241895261846,115.433943735055,125.9294370472959,53.64713197538925
6.143281795511222,119.58713441683315,130.51157420457164,52.784968149762484
6.1593216957606,124.05563431057132,135.45367466040815,52.747737352908
6.175361596009976,128.87852410437952,140.78989586478926,53.623147288239295
6.191401496259353,134.0265145758149,146.4921358194772,55.015417599249815
6.207441396508729,139.51562882260018,152.57354513507988,57.56660815155521
6.223481296758106,145.2941580634725,158.97754244650457,60.83369763047135
6.239521197007482,151.35203182684873,165.69139868129582,64.31448847804617
6.255561097256859,157.6258449302219,172.6389511953693,68.17966250296065
6.271600997506235,164.0843286105782,179.77850476040746,72.72808247964903
6.287640897755612,170.6780908104365,187.04493503633324,78.16464735959316
6.303680798004988,177.39417784505474,194.41540983643304,83.62145843933975
6.319720698254365,184.18403020179682,201.8130906306015,89.37768391584379
6.335760598503741,191.0376595975508,209.21399344391713,95.5828305415742
6.351800498753118,197.95401051272947,216.59071673895926,101.99366505673933
6.367840399002494,204.926740924305,223.9045530350207,108.68216106383994
6.383880299251871,211.9761756715518,231.14954558893885,166.55528201979556
6.399920199501247,219.0949571604652,238.2817701409458,225.10400318187973
6.415960099750624,226.3051288459342,245.27676765254512,232.12187512413522
6.432,233.63523282312292,252.1287712813807,239.36430821238542
